prism_consumer_id,CHECKING_acct_count,CREDIT CARD_acct_count,SAVINGS_acct_count,Predictions_cat_proba,Predictions_cat_income_proba,DEPOSIT_inflow_over_outflow,EXTERNAL_TRANSFER_inflow_over_outflow,TAX_inflow_over_outflow,TAX_inflow_over_inflow,SMALL_DOLLAR_ADVANCE_inflow_over_income,CREDIT_CARD_PAYMENT_outflow_over_income,INSURANCE_outflow_over_income,LOAN_outflow_over_income
2142,1.0,0.0,0.0,0.2911166845622943,0.2376664076537699,0.0061582877004214736,0.01352154702755875,0.0,0.0,0.09098488589358339,0.0,0.0,0.09428843435458803
350,4.0,2.0,5.0,0.14041577437157718,0.16310138244778,0.040726706992052115,0.015802155461989136,0.06376022887360867,0.0642412989458499,0.0,0.23334130124533564,0.028975066969483626,0.1277568476399099
4244,1.0,0.0,0.0,0.13534495571183772,1.197283000135742e-06,0.756344369770065,0.001419598472331742,0.10387758323608721,0.10437712947982912,0.0,4.5544677419354835,7.165790322580645,1.1780967741935484
3146,1.0,0.0,0.0,0.3153259306657816,0.23838587589613427,0.00029077087429568027,0.40490222247810065,0.0,0.0,0.0,0.0,0.0,0.02446397273909778
3439,1.0,0.0,0.0,0.3152329284017206,0.2586226742323296,0.05555296470746734,0.3257680569157508,0.0,0.0,0.0,0.0,0.011061890636524007,0.0
575,1.0,0.0,1.0,0.12012629337809604,0.20474338955576088,0.039057679382773,0.0025178414243328226,0.0,0.0,0.0,0.07903358257760192,0.013732901435488266,0.0
1756,1.0,0.0,1.0,0.17491784102072824,0.14578661831029363,0.0,0.00307182957381136,0.0,0.0,0.0,0.0,0.18572658047635995,0.0
1273,3.0,0.0,2.0,0.6300467570584161,0.02996594200546434,0.0,0.001558538388229667,0.0,0.0,0.0,0.0,0.0,0.12918842471714534
5258,1.0,0.0,0.0,0.3298987635206346,0.23842304534405354,0.046373320929064515,0.6346253178356073,0.0,0.0,0.0,0.0,0.0,0.032714000418582724
1308,1.0,0.0,0.0,0.03933040943586486,0.17016408017705054,0.010441309866973074,0.18204445532775815,0.01177281527452145,0.011788324136475787,0.0,0.21571528057130748,0.018437086595396952,0.3858315058242391
