prism_consumer_id,checking_month2_EMA,checking_month3_EMA,checking_month4_EMA,checking_month6_EMA,checking_month7_EMA,checking_month1_SMA,checking_month2_SMA,checking_month3_SMA,checking_month4_SMA,checking_month6_SMA,checking_month7_SMA,SAVINGS_acct_count,GENERAL_MERCHANDISE_cat_percentage,AUTOMOTIVE_cat_percentage,INSURANCE_cat_percentage,TRAVEL_cat_percentage,ESSENTIAL_SERVICES_cat_percentage,FOOD_AND_BEVERAGES_cat_percentage,EXTERNAL_TRANSFER_cat_percentage,LOAN_cat_percentage,TAX_cat_percentage,ENTERTAINMENT_cat_percentage,HOME_IMPROVEMENT_cat_percentage,GIFTS_DONATIONS_cat_percentage,PETS_cat_percentage,PAYCHECK_cat_percentage,RENT_cat_percentage,ATM_CASH_cat_percentage,ACCOUNT_FEES_cat_percentage,UNCATEGORIZED_cat_percentage,CHECKING_balance_std_diff_regress_coeff,CREDIT_CARD_PAYMENT_income_percent,UNCATEGORIZED_income_percent,RENT_income_percent,TRAVEL_income_percent,CHECKING_balance_std_regress_coeff,DEPOSIT_inflow_over_outflow,EXTERNAL_TRANSFER_inflow_over_outflow,INVESTMENT_INCOME_inflow_over_outflow,LOAN_inflow_over_outflow,MISCELLANEOUS_inflow_over_outflow,PAYCHECK_inflow_over_outflow,REFUND_inflow_over_outflow,SMALL_DOLLAR_ADVANCE_inflow_over_outflow,TAX_inflow_over_outflow,DEPOSIT_inflow_over_inflow,EXTERNAL_TRANSFER_inflow_over_inflow,INVESTMENT_INCOME_inflow_over_inflow,MISCELLANEOUS_inflow_over_inflow,REFUND_inflow_over_inflow,SMALL_DOLLAR_ADVANCE_inflow_over_inflow,DEPOSIT_inflow_over_income,EXTERNAL_TRANSFER_inflow_over_income,LOAN_inflow_over_income,MISCELLANEOUS_inflow_over_income,PAYCHECK_PLACEHOLDER_inflow_over_income,SMALL_DOLLAR_ADVANCE_inflow_over_income,TAX_inflow_over_income,ACCOUNT_FEES_outflow_over_income,ATM_CASH_outflow_over_income,AUTOMOTIVE_outflow_over_income,BNPL_outflow_over_income,CREDIT_CARD_PAYMENT_outflow_over_income,EDUCATION_outflow_over_income,ESSENTIAL_SERVICES_outflow_over_income,EXTERNAL_TRANSFER_outflow_over_income,GENERAL_MERCHANDISE_outflow_over_income,HOME_IMPROVEMENT_outflow_over_income,INSURANCE_outflow_over_income,OVERDRAFT_outflow_over_income,PETS_outflow_over_income,TAX_outflow_over_income
1010,0.5885699008918082,0.6907746336664737,0.9591514238456275,0.4063801444804485,-0.5417389147360416,-0.594402709962833,0.5470268865406862,1.0696255258000096,0.4738308545094273,0.08870937797547995,-0.5690938873335512,0,0.0,0.0,0.0,0.0,0.019227973093985,0.0,0.019190088018793072,0.18614477063571072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21495022913118364,3.4598242184408456e-05,0.006731088016976665,-0.002544120558299622,0.7861064309983745,0.021823284676363658,0.0,0.0,-0.00014972599938985114,0.01728953834272989,0.0980510567808871,0.0,0.10825609946258641,0.045467648379165865,0.22806667553789317,0.0,0.0,0.05109687894634079,0.01726772318742188,0.09792734040457975,0.0,0.04541027936264157,0.0,0.0,0.0559847736177745,0.31749640204648677,0.3505410671479642,0.1472275286349987,0.0,0.0,0.1654553836938391,0.00011217314148734854,0.6969036847755247,0.0,0.0,0.7861064309983745,0.0,0.06234022338159395,0.062217393791665306,0.0,0.0,0.0,0.0,0.0,0.0
1641,0.3846160211110492,0.9267708695822545,-0.6196617982830279,-0.07124526835971431,-0.2966055257795843,-0.4409004802869971,0.9067629001951714,0.44514154351533874,-0.5667236125626658,0.012087116356218779,-0.4010629418526569,0,0.20469623379597326,0.0009623309288549586,0.011677306591799266,0.058528049808698815,0.05509878015091697,0.09321316746021567,0.1317211204046777,0.13268688501792752,0.0,0.005934469441394325,0.04778871133742906,0.0,0.0,0.0,0.0,0.049052634212299315,0.00546119327563599,0.06879492965811376,-0.0005234821048916312,0.3405547216666965,0.1731888026597727,0.0,0.14734229570048826,-0.002293863573405461,0.05989830119824518,0.008809396996890598,4.6014087212800195e-07,0.0,0.6958448128894661,0.0,0.09103258295860611,0.0,0.03597688098878138,0.06385369430512816,0.009391126819944704,4.90526342122993e-07,0.7417950271911015,0.09704393292902518,0.0,0.16074941739262336,0.023641829676331064,0.0,1.8674427492934926,0.0008115237608929519,0.0,0.09655136360895297,0.0137483609504563,0.12348827201008652,0.002422634083051214,0.042950867515401565,0.3405547216666965,0.0016121393910916795,0.1387092306042631,0.33160326264247203,0.5153155300291576,0.12030639086795995,0.029397206407147828,0.0,0.0,0.0
3612,-0.36107552040458235,0.33913206545831975,1.3411323857742625,0.08728196799408276,-0.14789076531369175,-0.8736684846580338,-0.4365237040178426,0.953872766976599,0.9261137473407204,0.02848878466713914,-0.14789076531369175,0,0.09862421090823731,0.08428671035220865,0.008599016780543122,0.003543309407576245,0.15979406306088553,0.15428093837273052,0.29626198677214505,0.03457747984764547,0.0,0.011215433104794387,0.020439345713702314,0.0,0.001684699859746794,0.0,0.0,0.08999625384061725,0.001004871079060041,0.002438219186231283,0.0020004612070201244,0.004341463012254648,0.003950297194850504,0.0,0.00574071654110432,-0.005168051165788197,0.09201554715275585,0.3113806115649258,0.0,0.0,0.001776479178876422,0.47433821517636227,0.00802504264244972,0.022521287764660523,0.0,0.09579770953705723,0.3241794490734016,0.0,0.0018494987167126404,0.008354900099736804,0.023446991844734286,0.15520730268810365,0.5252215122965428,0.0,0.002996477771058158,0.0,0.037987801357228165,0.0,0.001628048629595493,0.14580803526657235,0.13655768002636137,0.0,0.004341463012254648,0.0,0.25889142478567284,0.47999084819597015,0.15978667787342987,0.03311494327227355,0.013931754806325164,0.0,0.002729477795804497,0.0
4231,0.7951129475886773,0.0777067786407116,-0.4332251458914109,0.0,0.0,0.008149990813836383,0.7434943864847166,-0.3085149871165067,-0.17473636126722336,0.0,0.0,0,0.12226675130962363,0.01771073107931077,0.020654819883341332,0.0,0.06712897228266225,0.08860793026971059,0.20826270330866736,0.13340311531310625,0.0,0.02820548854654797,0.0,0.0,0.0031046519704525004,0.0,0.0,0.029625034931372977,0.0008884279832200184,0.007911531956754557,-0.010906783508948147,0.09932870322946331,0.027872815553871052,0.0,0.0,-0.004510711129363933,0.007222865431726081,0.07513625733521496,0.40337760268326134,0.0,0.27653520821953503,0.0,0.0,0.0,0.0,0.007181082622187115,0.0747016093469085,0.4010441451788244,0.27493550820503626,0.0,0.0,0.025299397449117796,0.2631783819221077,0.0,0.968614770350035,0.8503342825729173,0.0,0.0,0.003129986637802499,0.10437082715872334,0.06239599908035301,0.0,0.09932870322946331,0.0,0.23649951399843844,0.7337223622179883,0.43075331380221676,0.0,0.0727682057095509,0.0,0.010937880577920733,0.0
3217,-0.5490794004445806,-0.6955660468208155,-0.1372108858141117,1.7900748610611026,0.0,0.012736288158240072,-0.7252898522903153,-0.6552924653222434,-0.4204019050267078,1.7900748610611026,0.0,0,0.08778380963673268,0.05136952548764753,0.0,0.0,0.04865143676478903,0.08768225027528591,0.5711268236284109,0.04258789262323829,0.0,0.0064407646269244384,0.00324339576482454,0.0007504386313800418,0.0,0.0,0.0,0.010405582062715659,0.0,0.06146692741907645,0.0005558231238126463,0.0,0.07262635219010462,0.0,0.0,-0.006589438211630907,0.0003006587433065847,0.030555948082248204,0.0,0.03507685338576822,0.016594859336806943,0.8477073267529156,0.04340810716279368,0.012527948735679873,0.0,0.0003001754525520167,0.030506831242861455,0.0,0.016568184103608562,0.04333833125461833,0.012507810815421615,0.0003546728143287817,0.036045398120234086,0.04137849500502453,0.019576165986877107,0.0,0.014778625051723119,0.0,0.0,0.012294733108707219,0.06069574983744162,0.004318732635810132,0.0,0.0011822427144292723,0.05748418750369451,0.6748158656972276,0.10372110894366614,0.003832239758822486,0.0,0.0,0.0,0.0
1115,0.23875458520080542,0.35797711919263375,-0.29599589268821025,-0.48857240206202746,0.4583851055979498,-0.6240694356435132,0.4320534716689735,0.07199197340235602,-0.0028679797046225475,0.05113254625334884,-0.2024962022472936,0,0.10311520296211121,0.013128512170714837,0.010652634613309191,0.012488637859647654,0.023548746913176384,0.0828404611627944,0.1244192769893938,0.14295301175624628,0.015546533226939935,0.010390310492424783,0.0027411232766664244,0.0,0.0015331751479634645,0.0,0.09121203571043135,0.014926224771666021,0.00019919988929798153,0.0013241923307688488,-0.001786668107858723,0.5808862648899528,0.0026047458026185384,0.17941817185052936,0.024565711709305004,-0.0018450912684476006,0.017683234728935623,0.32058587714679965,0.14127538354071092,0.0,0.03538327777764543,0.03308724364996237,0.010994802832232763,0.0,0.004213109024761875,0.01774348667268634,0.3216782068326979,0.1417567500210488,0.03550383893599991,0.011032265335669079,0.0,0.03490223539330059,0.6327554839068087,0.0,0.06983764616103448,0.8353581050922719,0.0,0.008315612226718942,0.0003918351311019396,0.02936055467136265,0.02582437322487801,0.0,0.5808862648899528,0.0032043406276780844,0.04632144308176763,0.24473830724785278,0.20283223657228897,0.005391912627383424,0.020954210843175215,0.0,0.0030158243923812623,0.030580729269614092
1128,-0.11717951171495783,-0.03617374450006117,-0.014463117146958101,0.6229610650120573,0.5890059914192257,-0.22884530015759097,-0.1023557267495094,-0.11607181116247489,-0.003167715685333139,0.8218061248621485,0.3004114270812194,1,0.13913884298006454,0.011687494865434857,0.021986225439984124,0.00820088896029657,0.03489971800653334,0.08576511703449631,0.4063920665072963,0.04622620133429417,0.003953842586093799,0.03677405296226097,0.0,0.0,0.0012856181372644382,0.0,0.0,0.0888088382678108,0.0010496555660225654,0.01696005472764167,-0.0013681928592040938,0.06831928648598092,0.02685872908695326,0.0,0.012987308024295489,0.0005423805306583987,0.05999924035835391,0.32920618151355785,1.2660694101452956e-06,0.08452771742456161,0.11393435992805913,0.06474200670594765,0.0010049074257081022,0.0,0.020247263355801376,0.05969202265968445,0.32752052741413434,1.2595866792270786e-06,0.11335097501105988,0.0009997619381176262,0.0,0.09453105494145271,0.5186766940023602,0.13317659110702854,0.1795078599954143,0.522265120211336,0.0,0.03190032329192364,0.0016622832258002315,0.14064179425521564,0.018508858805995256,0.0,0.06831928648598092,0.0,0.05526881169910502,0.6435813205022799,0.22034672346799267,0.0,0.034818406085375085,0.0007314046193521018,0.0020359644949601236,0.006261488454944311
413,0.2799519170832132,0.3817673494469892,0.8736948161707343,-0.4411732609720664,0.8443483858091783,-0.9430487708910744,0.18242390849322082,0.7890899882516585,0.6337302912089682,0.11608321832456159,0.66261995625993,1,0.031181015785377512,0.02893224179540593,0.0,0.002784151694161734,0.030696611542509206,0.03141564560033134,0.04428405450505998,0.0004467437451519927,0.08869878155557691,0.006186015964745128,0.002169879044577744,0.0,0.003726155555189226,0.0,0.1508267640782468,0.30821637247027445,0.00040738562120410217,0.1007055111246564,-0.0032405648383738205,0.30304083713056146,0.23315118773876617,0.34919081185248196,0.006445806858923493,-0.001956093165984637,0.27941281128487466,0.28368581698113665,0.1466183713303726,0.0,0.00029980565973452704,0.2156207228626298,0.07809454172703469,0.0,0.003916257021167256,0.27379579441692725,0.27798290016836436,0.14367091211715122,0.00029377868681195043,0.07652461243081446,0.0,0.6338860103412582,0.6435799056229868,0.0,0.000680149963965291,0.0,0.0,0.008884562333427385,0.0009431702435218198,0.7135757767320863,0.0669832908170653,0.0,0.30304083713056146,2.5857282693327663e-05,0.07106812090782644,0.10252547045774425,0.07218960297280144,0.005023656310790472,0.0,0.0,0.008626713510409521,0.2053534711230004
2463,0.7607868531038755,0.3886958212646508,-0.8244628318048226,-0.19262288780398285,0.2395243524569692,0.7795635813219464,0.9710537584114378,0.19050228783621415,-1.1926150774828956,-0.08458607773874487,0.2395243524569692,0,0.2403626362151132,0.12544126759446303,0.0,0.0,0.017465292390201823,0.036316984834143654,0.02164458227295528,0.03671773292514926,0.0,0.00527020361560578,0.0,0.011405102328880043,0.0,0.0,0.0,0.07669376756150333,0.00816144937296003,0.019438270459131754,0.009642024769639821,0.0,0.02563760738113139,0.0,0.0,0.007690947439679514,0.13190597301866838,0.41266413229502735,0.0,0.0,0.010761077183826101,0.42901145020001114,0.0029992363774075325,0.0015520784399749184,0.0,0.1333873802647365,0.4172986732622339,0.0,0.01088193249728004,0.0030329201477515316,0.0015695094948000058,0.17592785798586613,0.5503853631555066,0.0,0.014352445270262065,0.0,0.002070064221672413,0.0,0.010764333952696548,0.10115327417917813,0.16544753684438304,0.0,0.0,0.0,0.02303539865020772,0.028547565659677022,0.3170201232323031,0.0,0.0,0.0,0.0,0.0
4,0.32866782742083805,1.2769935158375518,1.7026764039570108,-0.15084110546054572,-0.36777126074732763,-0.36018680258885893,0.45932852749515163,1.5347325105469327,1.8634192359523676,-0.15012561118001133,-0.3504462023459046,2,0.013273287502395786,0.006142612245105917,0.0,0.0,0.011688294292504177,0.0,0.16937121900723048,0.050623499234292935,0.0,0.0006848042833467021,0.0,0.0,0.0,0.0,0.0,0.006755210764816542,9.039416540176467e-05,0.015521609533308348,-0.002064823871911612,1.5770767379386434,0.03843415172863608,0.0,0.0,0.004006254073092955,0.0901767883898188,0.5446020601874306,3.8702152080161895e-07,0.0,0.09617385272100594,0.2048585078346563,0.0,0.0,0.0,0.08935402987187503,0.5396331985556327,3.834903986741532e-07,0.09529637795235904,0.0,0.0,0.22125581334146183,1.3362238102040245,0.0,0.23597008039344403,0.0,0.0,0.0,0.00022383136626259002,0.016727053656176848,0.01521015526978395,0.0,1.5770767379386434,0.0,0.028942209589993842,0.419392017033974,0.0328669230281915,0.0,0.0,0.0,0.0,0.0
2900,0.2982415323251504,1.4356237929092528,0.08039296812234917,-0.7331999747118458,-0.769512114756704,-0.35211914037826086,0.9213948036679019,1.2198229149029916,0.03777754744996892,-0.7422780097230604,-0.769512114756704,0,0.09486226145839162,0.03544196653422128,0.0,0.0017683674706661442,0.0007205215736750797,0.06427623724513588,0.6525130230193817,0.0234734969313709,0.0,0.01493041953476225,0.0,0.0,0.0,0.0,0.0,0.016373502994011975,0.0,0.07822147760553658,-0.0036749956964269273,0.0,0.16422098966084436,0.0,0.003712574410589802,0.00497751544435886,0.0002918079016910851,0.32220232092332685,0.0,0.0,0.10300673025744458,0.0,0.0,0.0,0.018905358526860334,0.00029147312850933647,0.32183267810174043,0.0,0.1028885569981532,0.0,0.0,0.0006119291924492833,0.6756671252056082,0.0,0.21600794528863473,0.7153984638129554,0.0,0.039645056591211716,0.0,0.03437512238583849,0.07440814208506305,0.0,0.0,0.0,0.0015126889637346282,1.3699093610480144,0.19915725111615884,0.0,0.0,0.0,0.0,0.0
